1,1,1,1,1,1,1,1,1,1,1
1,0,0,5,0,0,0,5,0,0,1
1,0,0,0,0,0,8,0,2,0,1
1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,22,0,0,1
1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,2,44,0,0,0,1
1,0,3,0,0,3,0,0,3,0,1
1,1,1,1,1,1,1,1,1,1,1
